customer_id,campaign,channel,customer_segment,budget,clicks,impressions,conversions,customer_acquisition_cost,revenue_generated,roas
4371,Campaign_B,Search Ads,Returning Customer,3159.37,44,990,0,76.78,287.8,0.09
4372,Campaign_D,Search Ads,Returning Customer,8456.38,51,1007,0,89.95,655.44,0.08
4373,Campaign_D,Search Ads,New Customer,2252.11,43,957,0,23.25,1424.82,0.63
4374,Campaign_A,Social Media,New Customer,246.55,55,933,0,46.96,90.7,0.37
4375,Campaign_C,Email,Returning Customer,2758.23,54,1018,0,53.76,663.77,0.24
4376,Campaign_A,Email,Returning Customer,1991.42,44,1012,0,91.43,1036.2,0.52
4377,Campaign_C,Email,New Customer,5132.04,51,1023,0,33.17,976.91,0.19
4378,Campaign_D,Social Media,Returning Customer,2116.66,52,1039,0,24.91,1214.85,0.57
4379,Campaign_A,Social Media,Returning Customer,7655.58,48,967,0,22.73,404.41,0.05
4380,Campaign_C,Display Ads,Loyal Customer,2489.57,38,1019,1,23.94,350.93,0.14
4381,Campaign_B,Search Ads,Loyal Customer,7098.98,50,1017,0,88.26,1241.17,0.17
4382,Campaign_C,Search Ads,Loyal Customer,5826.86,66,997,0,65.78,1238.57,0.21
4383,Campaign_A,Email,Loyal Customer,9863.87,44,973,0,47.87,373.24,0.04
4384,Campaign_B,Social Media,Loyal Customer,9999.02,55,1033,0,88.01,660.41,0.07
4385,Campaign_C,Social Media,Returning Customer,8708.31,60,970,1,36.82,677.51,0.08
4386,Campaign_C,Email,Returning Customer,7623.84,45,991,0,93.51,769.91,0.1
4387,Campaign_C,Email,Loyal Customer,3925.92,39,1070,0,78.3,1254.63,0.32
4388,Campaign_C,Display Ads,New Customer,7557.44,43,1018,0,11.85,905.08,0.12
4389,Campaign_C,Search Ads,Loyal Customer,9571.09,52,996,0,51.64,777.32,0.08
4390,Campaign_B,Search Ads,New Customer,331.44,56,983,0,85.82,434.23,1.31
4391,Campaign_D,Search Ads,Returning Customer,5425.36,53,1002,1,45.65,60.61,0.01
4392,Campaign_B,Display Ads,New Customer,2258.18,50,973,0,98.84,1377.17,0.61
4393,Campaign_B,Email,Returning Customer,5622.98,57,1009,0,86.19,1074.31,0.19
4394,Campaign_B,Email,New Customer,4717.83,44,1037,0,77.77,111.61,0.02
4395,Campaign_D,Search Ads,Returning Customer,5800.11,49,975,0,22.2,446.32,0.08
4396,Campaign_A,Search Ads,Returning Customer,5554.53,52,1015,0,19.71,970.56,0.17
4397,Campaign_D,Display Ads,Loyal Customer,9605.06,52,1015,0,67.71,313.68,0.03
4398,Campaign_B,Social Media,Returning Customer,5566.64,57,1016,0,69.53,157.63,0.03
4399,Campaign_C,Social Media,Loyal Customer,8477.7,47,1001,0,23.28,825.48,0.1
4400,Campaign_C,Search Ads,Loyal Customer,3266.22,55,960,0,86.86,493.56,0.15
4401,Campaign_B,Display Ads,Loyal Customer,4437.2,47,997,0,88.64,1241.61,0.28
4402,Campaign_C,Search Ads,New Customer,4757.09,42,1011,0,47.49,1426.07,0.3
4403,Campaign_B,Social Media,New Customer,2859.41,59,1003,0,64.7,881.49,0.31
4404,Campaign_C,Search Ads,Returning Customer,3859.92,56,1004,0,55.97,1069.34,0.28
4405,Campaign_D,Social Media,Loyal Customer,6025.28,53,962,0,13.21,1475.14,0.24
4406,Campaign_A,Social Media,Loyal Customer,5843.86,43,1012,1,18.14,338.93,0.06
4407,Campaign_A,Social Media,Returning Customer,6400.71,46,1030,0,80.18,1357.29,0.21
4408,Campaign_D,Email,Loyal Customer,3583.0,55,998,0,53.95,839.01,0.23
4409,Campaign_D,Email,Returning Customer,3226.73,61,1023,0,64.98,281.46,0.09
4410,Campaign_B,Search Ads,Loyal Customer,6155.02,58,993,0,65.16,433.75,0.07
4411,Campaign_B,Social Media,New Customer,1415.33,60,1026,0,44.17,1032.12,0.73
4412,Campaign_B,Email,Returning Customer,2605.01,57,1019,0,12.65,1382.96,0.53
4413,Campaign_C,Search Ads,Returning Customer,517.06,52,1016,1,80.82,178.46,0.35
4414,Campaign_B,Search Ads,New Customer,818.85,42,948,1,52.16,958.88,1.17
4415,Campaign_D,Search Ads,Returning Customer,2509.49,45,971,0,22.5,565.33,0.23
4416,Campaign_A,Search Ads,New Customer,293.34,49,945,0,11.9,482.54,1.64
4417,Campaign_C,Search Ads,Loyal Customer,2529.56,50,892,0,11.58,270.06,0.11
4418,Campaign_B,Display Ads,New Customer,6584.27,40,1013,0,13.0,1332.24,0.2
4419,Campaign_C,Social Media,New Customer,704.96,56,1046,0,23.95,546.38,0.78
4420,Campaign_C,Search Ads,Returning Customer,4423.69,46,980,1,30.83,664.93,0.15
4421,Campaign_B,Display Ads,Loyal Customer,9139.78,57,995,0,32.24,311.07,0.03
4422,Campaign_C,Social Media,New Customer,7933.72,52,1055,1,66.89,911.77,0.11
4423,Campaign_A,Email,Loyal Customer,3123.83,42,1013,0,31.74,660.3,0.21
4424,Campaign_D,Search Ads,New Customer,9255.57,33,994,0,70.66,289.5,0.03
4425,Campaign_D,Display Ads,Returning Customer,3363.5,39,1013,0,84.1,465.72,0.14
4426,Campaign_A,Email,New Customer,817.9,47,993,0,44.63,586.75,0.72
4427,Campaign_C,Display Ads,New Customer,9941.15,52,972,0,74.65,115.47,0.01
4428,Campaign_B,Social Media,Loyal Customer,8713.22,53,1000,0,19.37,77.79,0.01
4429,Campaign_C,Social Media,New Customer,4712.73,46,968,1,39.51,1488.73,0.32
4430,Campaign_A,Email,Returning Customer,6697.13,34,1012,0,71.44,1391.57,0.21
4431,Campaign_C,Display Ads,Returning Customer,6745.16,57,995,0,93.86,889.73,0.13
4432,Campaign_D,Search Ads,New Customer,2025.37,62,1048,0,65.4,367.16,0.18
4433,Campaign_C,Search Ads,New Customer,2080.48,59,1010,0,42.75,348.62,0.17
4434,Campaign_A,Email,Loyal Customer,4748.85,44,992,0,38.23,660.79,0.14
4435,Campaign_D,Email,Loyal Customer,9124.57,59,1047,1,45.24,579.23,0.06
4436,Campaign_C,Email,Returning Customer,198.94,39,990,0,68.76,1099.54,5.53
4437,Campaign_C,Display Ads,Loyal Customer,7846.81,53,1014,0,39.43,610.66,0.08
4438,Campaign_D,Search Ads,New Customer,669.52,60,1050,1,52.3,1433.06,2.14
4439,Campaign_B,Search Ads,Returning Customer,4834.4,48,974,0,78.31,379.37,0.08
4440,Campaign_D,Search Ads,Loyal Customer,6414.94,58,1006,0,31.4,39.97,0.01
4441,Campaign_B,Email,Returning Customer,6898.92,46,1001,0,74.49,904.96,0.13
4442,Campaign_A,Search Ads,New Customer,678.94,53,1048,1,78.53,1481.9,2.18
4443,Campaign_A,Social Media,Loyal Customer,4244.18,51,1023,0,87.73,1277.12,0.3
4444,Campaign_D,Email,New Customer,5879.99,51,997,0,12.15,7.82,0.0
4445,Campaign_D,Search Ads,New Customer,753.85,41,1013,0,20.24,862.81,1.14
4446,Campaign_A,Display Ads,Returning Customer,1437.44,49,1000,0,95.94,680.69,0.47
4447,Campaign_B,Email,Returning Customer,6670.12,50,1015,1,21.32,1152.55,0.17
4448,Campaign_A,Social Media,Returning Customer,5264.22,47,995,0,53.91,379.08,0.07
4449,Campaign_D,Social Media,Loyal Customer,1702.1,59,975,0,25.03,365.62,0.21
4450,Campaign_A,Display Ads,Loyal Customer,5398.87,47,971,0,83.07,475.06,0.09
4451,Campaign_D,Display Ads,Returning Customer,9135.65,56,1007,0,18.69,369.24,0.04
4452,Campaign_D,Email,Loyal Customer,254.32,48,993,0,17.71,32.91,0.13
4453,Campaign_A,Email,Loyal Customer,6462.07,55,988,0,55.42,942.29,0.15
4454,Campaign_B,Social Media,Returning Customer,829.14,38,973,0,31.44,919.13,1.11
4455,Campaign_C,Display Ads,New Customer,163.85,44,972,0,69.54,1277.68,7.8
4456,Campaign_A,Email,Loyal Customer,1591.48,57,1042,0,71.63,1046.62,0.66
4457,Campaign_C,Social Media,Loyal Customer,4286.78,68,933,0,62.74,961.3,0.22
4458,Campaign_A,Display Ads,New Customer,8043.21,42,1003,0,85.12,348.14,0.04
4459,Campaign_C,Social Media,New Customer,2889.68,50,1017,0,72.76,1110.2,0.38
4460,Campaign_B,Search Ads,New Customer,6294.16,59,991,0,26.88,1283.07,0.2
4461,Campaign_B,Display Ads,Returning Customer,4170.45,54,985,0,17.06,665.86,0.16
4462,Campaign_A,Email,New Customer,2419.88,59,1019,0,77.3,810.76,0.34
4463,Campaign_D,Email,Returning Customer,5191.05,68,977,0,76.6,1176.5,0.23
4464,Campaign_C,Search Ads,New Customer,7994.9,44,1050,0,86.53,698.43,0.09
4465,Campaign_D,Display Ads,New Customer,8341.67,56,995,0,28.21,999.77,0.12
4466,Campaign_D,Social Media,Returning Customer,8480.54,44,1031,0,30.08,322.24,0.04
4467,Campaign_D,Email,Returning Customer,3451.72,33,1043,0,61.9,876.38,0.25
4468,Campaign_B,Search Ads,New Customer,7955.22,48,1050,0,24.01,55.77,0.01
4469,Campaign_A,Search Ads,New Customer,2200.57,47,980,0,36.67,313.46,0.14
4470,Campaign_A,Display Ads,New Customer,7410.41,47,962,0,83.12,1381.31,0.19
4471,Campaign_B,Display Ads,Loyal Customer,9489.01,48,998,0,40.08,892.83,0.09
4472,Campaign_B,Email,New Customer,236.06,42,1047,0,11.02,683.26,2.89
4473,Campaign_A,Search Ads,Returning Customer,4459.6,60,964,0,68.57,782.96,0.18
4474,Campaign_D,Social Media,Loyal Customer,6512.93,47,999,0,26.25,0.04,0.0
4475,Campaign_C,Search Ads,Returning Customer,7047.58,54,1011,1,27.62,689.4,0.1
4476,Campaign_C,Social Media,Loyal Customer,1843.27,54,927,0,11.49,215.97,0.12
4477,Campaign_C,Social Media,Loyal Customer,9724.61,44,1004,0,62.02,1287.2,0.13
4478,Campaign_D,Email,Returning Customer,6191.13,48,1071,0,60.57,620.29,0.1
4479,Campaign_A,Search Ads,Loyal Customer,1726.97,42,1019,1,18.68,348.01,0.2
4480,Campaign_B,Social Media,Returning Customer,303.17,40,1008,0,14.54,767.77,2.53
4481,Campaign_A,Display Ads,New Customer,7854.32,44,981,0,54.18,548.58,0.07
4482,Campaign_D,Social Media,Loyal Customer,889.08,48,996,0,80.32,690.07,0.78
4483,Campaign_B,Display Ads,Returning Customer,1496.4,50,977,0,95.84,1088.63,0.73
4484,Campaign_D,Display Ads,Loyal Customer,5790.82,53,989,0,16.76,763.84,0.13
4485,Campaign_C,Search Ads,Returning Customer,6074.7,57,1025,0,73.74,1372.43,0.23
4486,Campaign_C,Display Ads,New Customer,6900.18,42,1045,0,27.23,385.24,0.06
4487,Campaign_D,Social Media,New Customer,3995.79,62,979,1,13.06,489.1,0.12
4488,Campaign_B,Display Ads,Loyal Customer,7761.6,66,979,0,40.13,1166.32,0.15
4489,Campaign_B,Search Ads,Loyal Customer,9746.15,47,969,0,61.65,1175.08,0.12
4490,Campaign_A,Email,Returning Customer,2783.84,53,1036,0,64.12,1464.89,0.53
4491,Campaign_C,Social Media,Returning Customer,7059.98,62,1054,0,14.43,942.59,0.13
4492,Campaign_A,Social Media,Loyal Customer,9291.84,51,1004,0,93.5,860.75,0.09
4493,Campaign_A,Search Ads,Returning Customer,6894.24,52,983,0,14.91,883.27,0.13
4494,Campaign_D,Search Ads,Returning Customer,6842.98,37,979,0,29.55,541.98,0.08
4495,Campaign_D,Search Ads,Returning Customer,2315.35,49,998,0,48.93,577.44,0.25
4496,Campaign_A,Search Ads,Loyal Customer,5397.79,49,1002,0,95.11,419.78,0.08
4497,Campaign_C,Social Media,New Customer,5668.98,46,968,0,99.21,895.32,0.16
4498,Campaign_D,Email,New Customer,7031.28,43,998,0,10.03,1260.36,0.18
4499,Campaign_A,Display Ads,Returning Customer,9968.53,53,1007,0,30.21,950.23,0.1
4500,Campaign_A,Display Ads,Loyal Customer,433.07,43,967,0,55.12,708.87,1.64
4501,Campaign_A,Email,Returning Customer,745.8,33,1000,0,72.5,95.44,0.13
4502,Campaign_A,Email,New Customer,871.71,47,1042,0,69.11,371.49,0.43
4503,Campaign_A,Email,Returning Customer,7455.49,64,953,0,32.64,1267.52,0.17
4504,Campaign_A,Search Ads,New Customer,1449.9,52,969,0,27.78,594.32,0.41
4505,Campaign_D,Social Media,Loyal Customer,6262.27,47,967,1,11.28,1328.35,0.21
4506,Campaign_C,Social Media,Returning Customer,3314.22,60,1002,1,85.86,364.06,0.11
4507,Campaign_A,Social Media,Loyal Customer,4627.47,59,970,0,44.09,863.58,0.19
4508,Campaign_B,Search Ads,Returning Customer,2235.07,47,1015,0,87.79,1445.61,0.65
4509,Campaign_D,Social Media,Returning Customer,8674.45,42,1015,0,39.13,835.27,0.1
4510,Campaign_D,Search Ads,Returning Customer,5902.89,60,1024,1,78.04,313.38,0.05
4511,Campaign_A,Social Media,Returning Customer,9451.18,53,1014,0,16.27,344.32,0.04
4512,Campaign_D,Email,Returning Customer,5788.5,53,1039,0,83.03,236.53,0.04
4513,Campaign_A,Display Ads,Loyal Customer,1326.69,53,960,0,90.19,31.84,0.02
4514,Campaign_C,Display Ads,Loyal Customer,1791.62,52,999,0,33.84,1038.64,0.58
4515,Campaign_C,Search Ads,New Customer,9891.83,51,1028,1,22.77,1174.63,0.12
4516,Campaign_D,Social Media,Returning Customer,7283.1,48,1025,0,27.65,1230.39,0.17
4517,Campaign_D,Display Ads,New Customer,587.86,55,952,0,88.1,110.59,0.19
4518,Campaign_B,Email,Loyal Customer,7067.43,61,987,0,35.76,1413.4,0.2
4519,Campaign_D,Email,New Customer,4180.51,46,949,0,30.82,927.7,0.22
4520,Campaign_B,Email,Loyal Customer,3141.36,50,983,0,98.1,132.52,0.04
4521,Campaign_C,Search Ads,Returning Customer,1625.2,55,988,0,70.3,127.33,0.08
4522,Campaign_C,Search Ads,New Customer,8415.05,42,992,1,84.9,764.7,0.09
4523,Campaign_A,Social Media,New Customer,732.03,56,969,0,77.23,366.44,0.5
4524,Campaign_C,Email,New Customer,2969.37,45,1006,0,43.66,358.64,0.12
4525,Campaign_B,Social Media,New Customer,3133.19,55,984,1,87.65,17.65,0.01
4526,Campaign_D,Social Media,Returning Customer,1692.96,54,981,0,62.94,723.52,0.43
4527,Campaign_A,Email,Loyal Customer,5131.03,40,960,0,69.17,129.89,0.03
4528,Campaign_B,Social Media,Loyal Customer,215.86,54,979,0,39.35,115.14,0.53
4529,Campaign_D,Display Ads,Returning Customer,3079.66,55,958,0,98.3,237.97,0.08
4530,Campaign_A,Search Ads,Loyal Customer,9342.93,51,970,0,86.91,15.99,0.0
4531,Campaign_C,Social Media,New Customer,3174.24,40,1020,0,23.33,155.25,0.05
4532,Campaign_B,Email,Returning Customer,3668.55,56,1031,1,28.35,891.51,0.24
4533,Campaign_D,Search Ads,Loyal Customer,4784.33,43,977,0,77.37,385.05,0.08
4534,Campaign_A,Search Ads,Returning Customer,5660.76,63,1047,0,12.32,103.23,0.02
4535,Campaign_A,Social Media,Returning Customer,8106.22,59,1015,0,40.19,203.23,0.03
4536,Campaign_C,Display Ads,Loyal Customer,1984.18,47,1059,0,57.93,64.71,0.03
4537,Campaign_D,Social Media,Loyal Customer,8730.29,58,984,0,28.44,1165.44,0.13
4538,Campaign_C,Display Ads,Returning Customer,7599.74,49,1012,0,88.58,842.23,0.11
4539,Campaign_C,Search Ads,Returning Customer,7254.24,45,1022,0,90.03,711.2,0.1
4540,Campaign_D,Social Media,Loyal Customer,959.37,58,1025,1,96.12,1309.9,1.37
4541,Campaign_D,Email,Returning Customer,314.24,63,964,0,23.17,119.48,0.38
4542,Campaign_D,Social Media,Loyal Customer,5980.73,64,996,0,17.14,55.75,0.01
4543,Campaign_B,Display Ads,Returning Customer,8645.03,39,957,0,60.05,636.14,0.07
4544,Campaign_D,Display Ads,Returning Customer,5885.97,60,1003,0,81.32,396.03,0.07
4545,Campaign_A,Social Media,Returning Customer,2211.03,44,964,0,36.2,713.73,0.32
4546,Campaign_C,Display Ads,Loyal Customer,996.15,46,991,0,31.69,1355.14,1.36
4547,Campaign_B,Search Ads,New Customer,7026.0,45,1058,0,56.59,669.39,0.1
4548,Campaign_D,Social Media,Loyal Customer,7245.53,49,1030,0,53.39,256.8,0.04
4549,Campaign_B,Display Ads,Returning Customer,1808.06,53,1042,0,53.16,1196.75,0.66
4550,Campaign_D,Social Media,New Customer,379.08,48,998,0,46.47,583.19,1.54
4551,Campaign_B,Social Media,New Customer,4142.01,51,940,0,75.44,1132.57,0.27
4552,Campaign_C,Email,Returning Customer,5868.92,58,992,0,65.32,212.09,0.04
4553,Campaign_C,Social Media,Loyal Customer,7089.42,48,962,0,53.9,505.73,0.07
4554,Campaign_A,Email,New Customer,8118.46,38,977,1,74.86,33.91,0.0
4555,Campaign_A,Display Ads,New Customer,6144.32,47,1054,0,33.55,353.15,0.06
4556,Campaign_D,Email,Loyal Customer,1197.72,43,968,1,90.27,970.52,0.81
4557,Campaign_C,Email,Loyal Customer,6857.56,47,996,0,44.58,439.72,0.06
4558,Campaign_B,Email,New Customer,9843.35,49,980,0,39.48,208.81,0.02
4559,Campaign_B,Search Ads,Loyal Customer,9065.29,48,990,0,58.8,84.36,0.01
4560,Campaign_B,Email,New Customer,8729.52,61,1022,0,34.34,904.13,0.1
4561,Campaign_A,Social Media,Returning Customer,3091.48,50,984,0,34.19,115.64,0.04
4562,Campaign_B,Email,Loyal Customer,7532.8,49,967,0,17.01,1198.2,0.16
4563,Campaign_A,Social Media,New Customer,8525.92,43,979,0,68.67,535.77,0.06
4564,Campaign_A,Email,Loyal Customer,6815.43,50,1064,0,92.15,457.42,0.07
4565,Campaign_D,Search Ads,Loyal Customer,2580.56,44,1013,1,71.67,937.19,0.36
4566,Campaign_B,Display Ads,New Customer,9542.96,45,1017,1,61.1,834.93,0.09
4567,Campaign_B,Email,Returning Customer,4563.11,50,988,0,74.06,1481.38,0.32
4568,Campaign_C,Email,New Customer,1385.08,49,960,0,96.98,76.86,0.06
4569,Campaign_D,Search Ads,Loyal Customer,1186.8,52,1020,0,40.28,1277.05,1.08
4570,Campaign_C,Email,New Customer,6510.44,41,984,0,48.76,899.21,0.14
4571,Campaign_D,Social Media,Loyal Customer,4433.33,41,995,0,35.76,1323.93,0.3
4572,Campaign_B,Email,New Customer,1035.39,51,1024,0,11.5,1040.87,1.01
4573,Campaign_A,Email,Returning Customer,7429.61,57,991,0,41.27,1143.52,0.15
4574,Campaign_A,Display Ads,Returning Customer,8013.32,51,997,0,16.45,1180.05,0.15
4575,Campaign_A,Display Ads,Returning Customer,7281.61,55,996,0,87.26,22.73,0.0
4576,Campaign_A,Email,Returning Customer,2102.38,47,1023,0,74.4,1257.44,0.6
4577,Campaign_A,Search Ads,New Customer,6928.78,51,1040,0,37.36,1019.06,0.15
4578,Campaign_C,Display Ads,Returning Customer,206.16,59,1011,0,39.52,1421.08,6.89
4579,Campaign_D,Email,New Customer,3120.61,42,1080,0,61.26,199.79,0.06
4580,Campaign_B,Display Ads,Loyal Customer,4048.33,33,1001,0,81.82,1382.36,0.34
4581,Campaign_C,Email,Loyal Customer,8368.94,57,1016,0,74.68,1281.72,0.15
4582,Campaign_D,Display Ads,Loyal Customer,3964.9,51,1011,0,12.59,339.5,0.09
4583,Campaign_A,Display Ads,Returning Customer,211.57,58,1026,0,80.68,186.11,0.88
4584,Campaign_D,Social Media,Returning Customer,3588.23,48,987,0,89.32,942.92,0.26
4585,Campaign_D,Email,Returning Customer,5039.35,53,1005,0,18.09,1013.93,0.2
4586,Campaign_A,Email,Loyal Customer,9495.15,54,997,0,79.31,1066.38,0.11
4587,Campaign_A,Email,Loyal Customer,9416.24,54,1002,0,32.66,1268.33,0.13
4588,Campaign_A,Email,Loyal Customer,1890.65,41,1053,0,25.63,835.06,0.44
4589,Campaign_B,Display Ads,Loyal Customer,1932.95,58,987,0,58.95,425.94,0.22
4590,Campaign_A,Social Media,New Customer,1717.48,35,1019,0,59.74,1285.6,0.75
4591,Campaign_B,Social Media,New Customer,7910.33,45,968,0,52.38,650.09,0.08
4592,Campaign_A,Search Ads,Returning Customer,159.62,49,998,0,91.16,651.92,4.08
4593,Campaign_B,Email,Returning Customer,1359.05,50,993,0,31.75,738.72,0.54
4594,Campaign_D,Search Ads,Loyal Customer,5425.8,46,981,0,64.23,1253.33,0.23
4595,Campaign_C,Display Ads,New Customer,2550.86,44,995,0,46.89,1456.17,0.57
4596,Campaign_D,Search Ads,New Customer,1014.33,56,967,1,88.64,256.65,0.25
4597,Campaign_D,Email,Returning Customer,3662.79,34,994,0,21.95,183.22,0.05
4598,Campaign_A,Social Media,New Customer,2814.66,53,965,0,17.46,431.72,0.15
4599,Campaign_B,Social Media,Returning Customer,5159.93,48,1005,0,99.35,1356.37,0.26
4600,Campaign_C,Email,Loyal Customer,9794.41,41,982,0,61.95,792.18,0.08
4601,Campaign_A,Display Ads,Loyal Customer,1330.62,50,1025,0,92.07,8.49,0.01
4602,Campaign_A,Email,Returning Customer,3789.99,44,984,0,46.74,872.88,0.23
4603,Campaign_A,Display Ads,Loyal Customer,9326.65,45,1003,0,64.39,823.44,0.09
4604,Campaign_D,Social Media,Loyal Customer,8781.04,42,1037,1,72.47,119.75,0.01
4605,Campaign_B,Display Ads,New Customer,4003.28,34,1046,0,98.75,223.45,0.06
4606,Campaign_B,Email,New Customer,7019.64,36,967,0,20.15,139.55,0.02
4607,Campaign_C,Email,New Customer,969.78,40,989,1,21.23,781.73,0.81
4608,Campaign_B,Email,New Customer,7154.16,47,990,1,57.09,796.47,0.11
4609,Campaign_B,Display Ads,New Customer,9731.29,44,992,0,15.02,690.21,0.07
4610,Campaign_A,Display Ads,Returning Customer,5421.13,52,1010,0,75.47,676.46,0.12
4611,Campaign_A,Display Ads,Returning Customer,5035.05,46,990,0,99.17,870.67,0.17
4612,Campaign_D,Social Media,New Customer,1954.45,56,993,1,83.03,993.23,0.51
4613,Campaign_A,Search Ads,Loyal Customer,6374.5,50,940,0,33.92,1445.67,0.23
4614,Campaign_A,Search Ads,Loyal Customer,5945.33,46,1062,0,81.96,817.7,0.14
4615,Campaign_A,Email,Returning Customer,6554.14,52,990,0,66.51,398.53,0.06
4616,Campaign_A,Social Media,Returning Customer,358.22,54,950,0,20.75,1461.9,4.08
4617,Campaign_D,Display Ads,Returning Customer,5532.36,37,997,1,60.93,158.64,0.03
4618,Campaign_A,Email,Loyal Customer,5989.85,46,985,0,90.71,468.99,0.08
4619,Campaign_C,Social Media,Returning Customer,2154.55,48,986,0,36.09,1353.64,0.63
4620,Campaign_C,Email,Loyal Customer,2162.5,42,986,0,69.32,1415.8,0.65
4621,Campaign_C,Social Media,Returning Customer,2834.56,53,983,0,13.74,967.51,0.34
4622,Campaign_C,Social Media,Loyal Customer,7146.04,59,982,0,85.08,21.93,0.0
4623,Campaign_A,Search Ads,Returning Customer,6102.03,54,988,0,28.53,663.86,0.11
4624,Campaign_C,Email,Returning Customer,8473.05,58,1051,0,64.78,1399.13,0.17
4625,Campaign_A,Display Ads,Loyal Customer,3027.02,50,975,0,57.18,1334.55,0.44
4626,Campaign_D,Search Ads,Returning Customer,9129.47,58,1014,0,59.33,1340.66,0.15
4627,Campaign_C,Search Ads,New Customer,7462.69,46,991,0,32.84,440.78,0.06
4628,Campaign_B,Display Ads,Loyal Customer,4010.62,45,998,0,60.32,1237.22,0.31
4629,Campaign_C,Social Media,Returning Customer,1043.09,38,987,0,64.25,1008.47,0.97
4630,Campaign_C,Display Ads,Loyal Customer,2644.14,50,992,1,48.29,1340.56,0.51
4631,Campaign_A,Email,Returning Customer,9572.01,60,939,0,66.99,956.87,0.1
4632,Campaign_C,Display Ads,New Customer,3172.6,51,996,0,27.24,562.73,0.18
4633,Campaign_B,Social Media,Returning Customer,3366.02,59,954,0,56.13,951.6,0.28
4634,Campaign_A,Display Ads,Returning Customer,1976.93,50,983,0,74.51,536.76,0.27
4635,Campaign_A,Social Media,New Customer,8087.82,50,969,0,43.12,3.74,0.0
4636,Campaign_D,Social Media,Loyal Customer,2828.88,57,969,0,47.0,1225.15,0.43
4637,Campaign_D,Email,Returning Customer,3369.56,46,966,0,24.78,1274.05,0.38
4638,Campaign_C,Display Ads,Returning Customer,4202.05,50,974,1,65.48,1122.12,0.27
4639,Campaign_D,Display Ads,New Customer,4393.91,61,957,0,21.12,341.24,0.08
4640,Campaign_D,Email,Loyal Customer,4172.27,49,1007,1,55.07,203.84,0.05
4641,Campaign_D,Social Media,Loyal Customer,5087.06,52,1037,0,28.94,254.9,0.05
4642,Campaign_A,Display Ads,New Customer,8163.68,51,1022,0,27.47,751.48,0.09
4643,Campaign_A,Email,New Customer,8210.92,52,1020,0,18.62,396.39,0.05
4644,Campaign_A,Social Media,Returning Customer,8003.3,45,1063,0,42.17,1317.47,0.16
4645,Campaign_D,Email,New Customer,1101.14,42,944,1,88.07,816.56,0.74
4646,Campaign_A,Display Ads,New Customer,8016.82,44,1023,0,64.44,675.24,0.08
