date,department,region,employees,operational_cost,marketing_spend,customer_satisfaction,new_customers,customer_retention_rate,sales_volume,revenue
2023-02-01,Marketing,South,79,27848.04,28793.26,3.56,49,0.72,166834.62,179473.58
2021-05-01,Marketing,Central,95,50839.88,38111.62,4.73,47,0.66,156573.43,144644.12
2023-02-01,Marketing,West,90,31353.2,35025.11,4.02,47,0.78,240164.33,251858.42
2022-08-01,Sales,South,10,29140.43,29558.86,3.28,61,0.88,161114.8,161970.01
2021-06-01,Marketing,West,50,16766.94,32644.92,3.71,56,0.86,202206.52,207191.98
2021-06-01,Finance,East,99,29772.58,33181.2,4.89,60,0.94,192749.36,181304.4
2022-06-01,Sales,East,65,32160.46,34005.44,4.1,61,0.78,189827.65,192876.04
2021-04-01,Sales,North,47,69072.4,26240.73,3.07,56,0.82,150538.07,152846.78
2022-05-01,Sales,Central,60,58606.91,15596.05,3.12,60,0.69,251619.55,244291.39
2022-02-01,Customer Support,South,74,79987.7,27784.86,3.47,51,0.87,164976.26,148949.39
2022-02-01,Operations,West,24,47076.42,25434.88,4.24,48,0.78,222766.31,209556.12
2022-01-01,Customer Support,North,51,30575.68,29397.13,3.49,58,0.77,218964.76,217980.23
2021-07-01,Customer Support,Central,58,49867.33,41032.03,4.7,62,0.7,232384.02,217424.94
2022-03-01,Customer Support,Central,45,43628.59,44552.82,4.26,68,0.71,175044.33,170776.78
2022-07-01,Operations,Central,79,56346.39,37186.73,3.6,52,0.67,176409.59,170123.54
2023-11-01,Customer Support,South,70,28640.83,38123.81,3.79,49,0.93,228654.9,212747.91
2022-05-01,Marketing,East,35,50715.34,29078.38,3.75,47,0.68,167261.23,174554.31
2023-11-01,Sales,North,68,70217.67,26138.83,3.63,58,0.61,175392.37,175904.86
2022-07-01,Sales,South,94,70447.56,37359.02,4.26,39,0.75,177765.66,179387.16
2022-08-01,Finance,West,95,67848.05,39727.58,3.4,54,0.94,194432.26,199810.62
2023-12-01,Marketing,South,62,58267.53,39594.17,3.58,38,0.61,182356.13,174470.09
2023-11-01,Operations,West,59,64101.39,28580.64,3.17,52,0.69,193328.63,200868.48
2023-08-01,Sales,West,50,49419.71,30833.53,3.75,55,0.69,149573.18,148706.52
2022-12-01,Customer Support,Central,99,56310.27,49379.18,3.13,43,0.79,201606.42,211392.45
2022-05-01,Finance,South,28,48067.12,5735.77,3.04,46,0.86,243830.47,237848.95
2021-07-01,Finance,East,81,41796.99,39805.83,4.29,57,0.74,162179.6,168846.75
2021-01-01,Sales,West,93,53856.14,26595.51,3.32,53,0.72,225279.42,213722.41
2023-11-01,Marketing,Central,41,75512.62,26597.93,3.07,43,0.7,299583.95,266887.88
2023-08-01,Finance,East,45,54181.65,27145.16,3.14,39,0.92,139276.43,142881.25
2023-12-01,Sales,South,29,57247.06,11485.72,3.4,58,0.93,193738.03,198043.08
2022-01-01,Marketing,East,33,61660.2,27901.4,4.44,39,0.8,208830.96,205500.27
2021-06-01,Sales,South,35,54838.07,42793.59,3.02,55,0.91,189036.79,199351.69
2022-02-01,Sales,West,6,46697.82,27061.8,4.45,43,0.95,140144.54,144937.04
2022-03-01,Marketing,North,16,61713.38,28438.62,4.19,62,0.8,203458.46,181255.51
2021-04-01,Marketing,North,9,39011.31,21098.04,4.03,35,0.7,166770.49,149145.05
2022-04-01,Marketing,West,65,67650.22,30217.69,4.82,38,0.72,228035.81,223622.1
2023-04-01,Sales,East,95,68901.86,4409.9,4.66,43,0.81,302579.32,294664.85
2022-04-01,Finance,South,60,49290.48,22068.01,3.84,45,0.73,207466.09,185118.24
2021-04-01,Operations,North,82,40069.12,33869.76,3.01,51,0.78,279907.18,254110.34
2023-02-01,Operations,South,75,82014.78,16733.02,4.42,36,0.68,148872.65,134102.36
2023-04-01,Sales,West,41,39474.49,17620.95,3.1,43,0.95,211902.46,206573.72
2023-08-01,Sales,East,40,45579.01,25331.66,3.56,47,0.67,222426.95,228912.36
2021-02-01,Finance,South,78,19860.26,34976.2,3.99,57,0.92,143700.73,153614.09
2023-07-01,Marketing,East,33,70629.13,40112.56,3.2,43,0.9,132492.93,122739.1
2021-03-01,Sales,North,84,28464.69,30011.99,4.36,65,0.88,187535.31,176440.57
2021-08-01,Customer Support,South,42,57314.84,26863.23,3.64,62,0.93,95910.45,88829.39
2022-12-01,Marketing,Central,89,54562.82,34052.88,3.72,49,0.88,247143.67,256649.37
2022-03-01,Sales,North,45,48828.93,27767.19,4.3,45,0.72,171759.21,182210.38
2023-07-01,Customer Support,East,37,41867.28,37348.47,3.8,56,0.66,219206.95,207922.0
2021-09-01,Finance,West,97,56609.62,44851.75,3.45,48,0.78,228532.28,200675.63
2021-02-01,Customer Support,Central,85,76141.07,28422.79,3.35,61,0.6,198651.99,181151.99
2021-08-01,Sales,South,17,46206.85,18606.44,4.45,45,0.93,132190.71,138531.67
2021-07-01,Operations,North,10,25166.37,29417.91,4.5,45,0.9,130510.98,128874.62
2022-04-01,Sales,South,70,22830.09,50145.64,3.39,55,0.89,201694.72,186206.51
2023-11-01,Operations,South,12,47176.25,33168.33,3.64,47,0.73,129163.54,129583.8
2023-06-01,Finance,Central,68,43154.09,20179.28,4.91,47,0.64,154026.39,163209.64
2021-10-01,Finance,Central,13,47432.75,30358.97,4.97,60,0.85,171639.2,174640.77
2022-06-01,Marketing,Central,27,54290.34,29271.26,4.17,41,0.83,125324.99,126841.1
2021-05-01,Marketing,Central,75,42745.62,21689.32,4.51,44,0.89,224622.13,238345.36
2023-05-01,Operations,West,99,91402.12,42613.39,4.5,48,0.78,189551.76,167757.29
2023-10-01,Operations,East,25,55736.74,36178.48,3.79,53,0.65,257644.07,261841.62
2022-11-01,Finance,Central,5,63529.25,41595.84,3.1,46,0.89,292264.96,301706.61
2021-05-01,Customer Support,North,50,47653.94,-921.39,4.48,45,0.85,137630.38,123749.81
2023-06-01,Operations,South,66,47756.17,32800.39,3.27,40,0.94,86663.77,86532.42
2021-06-01,Operations,Central,6,41092.83,30782.26,3.58,47,0.63,182636.59,187145.94
2021-04-01,Customer Support,North,79,51129.02,20169.97,3.63,55,0.81,198223.75,197245.91
2023-05-01,Marketing,West,86,27141.03,34377.78,3.7,61,0.82,122204.89,111012.3
2022-11-01,Marketing,North,48,25900.6,20351.13,3.93,50,0.95,213967.7,198201.75
2021-06-01,Operations,North,92,40697.85,13936.08,4.0,49,0.89,179946.93,174071.73
2023-08-01,Marketing,West,87,35804.38,37263.5,3.97,57,0.71,276197.25,257407.89
2022-06-01,Marketing,West,9,40704.59,28450.23,3.33,47,0.77,160608.95,147315.77
2022-03-01,Marketing,South,97,44951.59,13620.08,4.3,53,0.73,116200.81,110857.31
2023-08-01,Finance,Central,43,45664.44,44366.36,4.58,45,0.92,101288.83,86830.2
2021-09-01,Sales,North,70,62189.29,30602.18,3.92,53,0.78,142126.87,124903.25
2021-10-01,Operations,East,85,61594.72,21959.27,4.68,54,0.92,244392.41,236290.15
2022-08-01,Operations,East,49,49570.49,13678.16,3.89,56,0.73,217164.32,222720.87
2021-06-01,Finance,South,79,79777.95,18959.42,4.14,64,0.66,196936.57,188288.28
2021-03-01,Sales,East,17,43001.29,13660.2,3.14,60,0.79,177558.32,193798.4
2021-11-01,Sales,South,97,62485.24,47129.28,3.29,54,0.95,214045.85,185497.82
2022-05-01,Finance,Central,36,57584.86,49998.23,4.53,51,0.82,159137.88,158281.64
2023-08-01,Customer Support,South,47,46740.44,42263.23,3.5,55,0.62,263330.57,266460.98
2021-04-01,Customer Support,West,12,48050.65,13400.34,3.19,63,0.61,127920.69,131155.47
2021-04-01,Sales,West,78,43382.94,35408.83,4.14,52,0.75,227356.07,220687.82
2022-05-01,Customer Support,West,93,61379.65,53335.19,3.19,51,0.61,180030.59,166399.96
2022-07-01,Customer Support,West,63,68731.94,21973.27,4.37,49,0.64,277285.43,291041.51
2021-05-01,Customer Support,West,15,50548.67,29094.02,4.38,53,0.86,156410.57,142359.77
2023-08-01,Sales,West,32,21989.17,47954.52,3.91,45,0.87,183681.8,175717.38
2022-10-01,Customer Support,West,43,58192.85,33483.53,4.37,45,0.66,135453.19,119867.64
2021-06-01,Operations,West,30,47313.77,36680.47,4.6,36,0.9,194865.39,175430.71
2023-11-01,Sales,West,76,34173.86,23155.12,3.4,57,0.66,247785.19,242769.34
2022-10-01,Finance,Central,30,51129.32,15371.8,4.3,41,0.87,190167.83,202746.45
2021-01-01,Customer Support,West,36,44781.56,34816.84,4.38,44,0.81,229630.48,244753.7
2022-08-01,Marketing,South,50,33553.2,25049.38,3.39,53,0.9,135956.12,139856.26
2022-10-01,Sales,Central,32,46681.27,23446.15,4.45,41,0.86,304540.25,301321.63
2021-11-01,Finance,East,11,71165.36,22038.04,4.44,52,0.6,196975.05,193283.89
2022-01-01,Operations,North,39,52126.62,38268.26,3.31,58,0.62,145498.27,144607.25
2021-03-01,Finance,Central,70,50386.11,34787.23,3.63,54,0.61,142346.68,137803.66
2021-09-01,Customer Support,West,26,56700.88,49144.51,4.88,49,0.89,173410.34,167939.08
2021-12-01,Marketing,Central,26,53531.72,41569.28,3.14,70,0.81,116819.17,119232.95
2022-11-01,Customer Support,North,7,45789.2,31537.07,3.46,51,0.94,170683.76,178542.81
2022-02-01,Finance,North,50,52925.74,31043.97,4.16,63,0.74,231404.09,229186.6
2023-09-01,Sales,West,54,51261.81,40599.21,4.94,49,0.66,178778.98,177107.48
2022-06-01,Marketing,West,12,17786.67,31498.37,3.51,39,0.72,236891.36,222144.67
2021-09-01,Marketing,South,8,57938.13,42435.57,4.63,49,0.69,255653.45,242924.63
2022-11-01,Finance,North,19,50674.57,31804.07,3.73,49,0.9,136365.27,132857.17
2021-10-01,Customer Support,West,48,58121.25,36694.88,3.7,45,0.69,167955.27,158813.49
2022-07-01,Finance,North,43,49713.81,45063.48,4.99,63,0.65,129883.93,133691.83
2021-05-01,Marketing,South,80,44738.42,14426.29,4.63,51,0.72,241619.4,227266.15
2022-11-01,Finance,East,33,35694.81,44093.34,3.5,50,0.88,194007.07,180425.61
2023-06-01,Marketing,North,77,52417.63,44742.04,3.37,39,0.74,282911.95,299327.43
2023-01-01,Customer Support,South,66,52356.87,27732.91,3.17,61,0.82,229477.8,207772.78
2023-04-01,Sales,South,88,70246.48,31222.48,3.97,49,0.67,196318.58,177744.14
2023-10-01,Sales,South,38,42755.29,26984.95,3.67,39,0.63,253519.72,262020.73
2023-01-01,Finance,Central,30,66147.65,24483.09,3.76,43,0.68,281878.14,275689.05
2021-10-01,Marketing,West,89,61919.94,42805.98,3.86,47,0.89,187554.15,165249.39
2022-02-01,Sales,North,91,38460.37,16054.98,4.98,49,0.84,177949.61,183709.11
2023-06-01,Marketing,Central,22,29251.16,31595.62,3.01,55,0.63,189837.48,178739.22
2023-01-01,Customer Support,North,67,65220.13,17239.26,3.85,44,0.68,138211.91,123154.66
2022-02-01,Finance,Central,56,56888.57,24940.36,3.13,48,0.68,213423.49,198242.79
2023-11-01,Marketing,West,58,62309.36,18983.27,4.35,43,0.7,201017.01,190337.94
2023-10-01,Finance,South,92,52231.14,31108.51,3.1,45,0.83,154079.78,160543.63
2021-10-01,Marketing,North,46,34662.41,35494.14,4.53,35,0.66,271933.25,269930.63
2023-11-01,Marketing,South,97,52702.2,41996.14,4.74,43,0.64,195518.63,176944.34
2021-11-01,Customer Support,West,58,59770.67,30044.7,4.94,46,0.78,272848.56,293017.54
2021-11-01,Finance,North,56,16607.58,49780.01,3.24,62,0.71,205801.96,202129.33
2022-09-01,Operations,East,17,57196.08,25766.02,4.96,58,0.68,180362.75,192974.83
2022-09-01,Marketing,East,36,62428.05,37890.77,3.82,68,0.66,185515.73,174992.8
2022-10-01,Marketing,East,87,63976.66,43992.59,4.27,44,0.69,167223.7,144866.23
2021-07-01,Sales,West,85,56856.9,26756.06,3.0,52,0.61,243639.91,244433.83
2022-05-01,Finance,East,70,43686.68,35995.53,3.74,54,0.71,266454.35,286586.44
2021-02-01,Operations,North,86,49023.59,5165.95,3.71,52,0.73,131266.79,135140.96
2021-12-01,Customer Support,East,62,27838.49,41512.26,4.01,38,0.68,203579.59,182976.17
2022-06-01,Operations,North,43,65758.65,21934.11,3.27,58,0.83,215236.12,198457.88
2021-11-01,Customer Support,West,31,61875.26,45697.98,4.38,32,0.9,174006.28,167140.55
2022-04-01,Operations,South,82,44986.63,29760.97,4.19,52,0.86,177906.02,157734.68
2022-06-01,Operations,Central,58,58949.12,39812.54,3.42,43,0.67,241128.55,234817.32
2023-11-01,Finance,East,83,59314.35,24164.14,4.97,44,0.65,147510.27,151487.57
2023-02-01,Sales,Central,76,33539.44,61806.7,3.01,46,0.92,104303.19,109201.55
2022-04-01,Operations,South,77,80531.18,32001.22,3.67,37,0.76,234550.67,224236.1
2021-06-01,Marketing,West,89,37409.41,53594.83,3.52,56,0.9,171838.46,174288.45
2021-12-01,Marketing,West,47,18197.49,30144.86,4.12,32,0.83,262684.52,245163.74
2022-01-01,Marketing,South,56,56034.36,26764.69,4.78,68,0.86,188356.92,171645.1
2021-04-01,Sales,Central,18,55054.38,36909.17,4.32,42,0.67,227865.73,228200.86
2021-02-01,Operations,East,95,44076.27,42337.6,3.1,53,0.88,232280.57,211843.2
2023-02-01,Customer Support,North,12,53150.27,39323.42,4.73,53,0.74,192353.99,197956.09
2023-03-01,Customer Support,West,39,38230.86,35725.75,3.53,46,0.73,175742.49,179438.45
2023-03-01,Finance,South,22,24393.45,30604.24,3.22,43,0.82,153277.53,148931.43
2022-03-01,Sales,Central,59,64629.69,38720.6,3.87,57,0.7,230789.98,231330.64
2021-08-01,Operations,East,82,54579.3,34293.73,4.8,57,0.69,313413.03,301505.95
2021-07-01,Marketing,Central,56,44428.01,28709.19,3.07,57,0.63,228633.33,231091.99
2021-12-01,Sales,East,76,76178.48,28544.37,4.25,51,0.74,225390.06,223853.42
2022-01-01,Sales,North,53,45575.32,44551.86,3.66,45,0.81,154252.94,155342.72
2022-05-01,Operations,North,12,58887.92,16960.02,4.25,48,0.69,239856.7,236696.31
2022-05-01,Finance,South,41,35306.92,38902.43,3.53,50,0.91,263371.66,254111.55
2023-12-01,Finance,South,70,16902.02,37826.99,4.93,71,0.94,188647.56,197940.77
2022-09-01,Finance,East,85,59217.27,52454.98,3.23,48,0.65,175175.84,165462.0
2021-08-01,Marketing,East,81,58766.45,-1698.94,3.32,59,0.78,184913.85,166261.52
2021-05-01,Marketing,East,82,78718.96,14657.32,3.09,44,0.71,164475.25,154414.98
2023-02-01,Operations,East,45,33131.39,21183.62,4.59,41,0.74,288719.33,280977.3
2022-04-01,Finance,North,77,24838.58,23711.18,3.19,59,0.76,302232.23,277221.15
2023-12-01,Operations,South,31,40789.76,39525.42,3.55,43,0.76,233164.88,210630.0
2023-04-01,Finance,South,24,58308.99,16749.81,3.41,58,0.73,226889.13,225996.3
2023-05-01,Sales,West,42,17156.17,27153.05,3.71,56,0.72,161580.43,174998.12
2021-12-01,Customer Support,South,16,51195.74,23146.44,4.53,48,0.63,212726.99,208490.17
2023-06-01,Customer Support,South,46,43066.06,27130.5,4.9,41,0.74,166054.62,148732.49
2022-11-01,Finance,Central,90,44011.53,43998.77,4.76,42,0.95,206391.49,216266.52
2022-04-01,Operations,Central,54,36842.0,35755.89,4.68,51,0.76,295468.69,304026.19
2022-02-01,Marketing,West,35,66653.3,23888.44,3.83,58,0.73,175731.81,184250.37
2021-10-01,Finance,East,81,26083.49,16191.85,4.6,47,0.87,200918.78,223077.17
2021-07-01,Finance,West,69,64224.66,35381.88,4.55,44,0.91,163861.76,167780.05
2023-05-01,Marketing,West,57,57257.41,23474.43,3.5,47,0.83,185662.47,195302.56
2021-03-01,Finance,North,44,42827.02,27325.12,3.52,54,0.73,206068.28,214755.06
2022-03-01,Sales,South,77,73116.44,27550.8,4.0,65,0.74,182506.87,190854.25
2023-12-01,Marketing,North,43,21681.2,41114.57,4.93,54,0.75,244498.88,244959.68
2022-07-01,Sales,South,14,64983.87,26522.1,3.22,55,0.64,162912.73,169848.91
2022-01-01,Customer Support,West,33,33489.02,25900.28,4.98,51,0.79,181816.34,172149.22
2022-09-01,Marketing,South,44,43130.52,20878.8,3.32,49,0.66,202070.76,184146.39
2023-03-01,Marketing,East,34,54673.28,22419.62,3.97,51,0.83,212852.73,207551.44
2023-05-01,Operations,East,6,65695.6,39168.1,3.61,42,0.87,290469.5,267146.35
2022-08-01,Operations,West,86,35662.99,30074.82,3.84,52,0.81,268537.51,275749.03
2023-01-01,Marketing,Central,32,58557.23,28049.74,4.92,47,0.7,108670.59,110644.22
2021-06-01,Customer Support,East,51,43417.6,16758.27,4.26,58,0.89,135601.23,127618.14
2023-12-01,Finance,West,36,37186.07,19659.01,3.6,55,0.67,138205.52,126009.34
2021-02-01,Operations,North,92,25331.59,35361.04,4.26,43,0.68,209007.54,213478.53
2022-10-01,Customer Support,Central,82,44304.27,27833.89,3.9,45,0.65,196768.94,199791.58
2023-08-01,Customer Support,East,93,30798.76,27825.28,4.89,47,0.87,331383.6,337344.77
2022-04-01,Operations,West,93,31664.63,33566.88,3.71,57,0.79,220318.27,228460.71
2022-06-01,Finance,West,36,42695.33,36449.19,4.17,61,0.64,174416.19,157070.92
2021-05-01,Operations,North,31,46433.82,36940.04,4.7,37,0.81,196459.29,199129.87
2023-12-01,Customer Support,North,58,41772.5,27179.04,4.92,61,0.9,194214.22,194514.67
2023-06-01,Sales,Central,60,51040.49,28817.61,4.6,47,0.76,191955.38,179998.44
2022-07-01,Operations,East,35,75276.43,35271.66,4.87,43,0.89,136928.18,125888.46
2022-11-01,Customer Support,West,28,39939.12,7640.21,3.93,51,0.93,150096.08,140968.33
2023-10-01,Operations,Central,39,36597.03,31646.09,4.53,39,0.69,240298.48,215377.78
2022-01-01,Customer Support,Central,34,35960.44,37120.03,3.19,47,0.8,210831.35,195023.46
2023-05-01,Finance,North,59,8199.13,23072.35,4.19,41,0.91,142435.94,146999.55
2023-12-01,Customer Support,West,68,40478.8,17243.02,3.03,45,0.81,218759.43,213878.13
2022-10-01,Marketing,South,37,76720.81,44285.89,3.52,41,0.75,206889.45,213678.34
2023-12-01,Sales,North,50,51049.35,22096.02,4.33,54,0.81,262245.2,280580.24
2021-09-01,Customer Support,West,95,43935.1,29581.05,3.34,53,0.86,298917.5,280609.1
2022-07-01,Operations,Central,37,57884.44,33110.23,3.4,53,0.7,110625.09,102661.53
2021-06-01,Operations,Central,72,43552.7,20902.76,3.12,47,0.65,188884.35,203565.02
2022-03-01,Customer Support,East,68,68576.93,14248.06,4.49,55,0.67,202746.62,193512.48
2022-08-01,Marketing,South,34,48124.97,32812.19,3.9,59,0.85,205877.22,222586.17
2021-09-01,Customer Support,North,83,70981.12,16083.91,4.78,40,0.64,322067.09,297591.11
2023-08-01,Finance,East,33,53939.19,36745.35,3.72,47,0.71,100130.33,96115.31
2021-04-01,Marketing,East,66,57941.95,28505.0,3.87,48,0.89,199063.26,203624.06
2022-06-01,Customer Support,South,96,47715.01,51474.71,3.99,46,0.91,229494.39,206320.03
2021-05-01,Sales,North,34,64537.97,31428.84,4.72,61,0.94,200781.96,214775.34
2022-08-01,Marketing,North,16,75449.1,22855.0,3.58,47,0.81,205412.99,203985.83
2022-11-01,Customer Support,Central,71,58051.89,37897.46,3.1,44,0.68,211072.54,184912.01
2021-11-01,Sales,North,19,47280.76,40753.37,4.25,46,0.83,220629.33,197036.49
2022-10-01,Customer Support,East,14,64622.26,16551.11,4.65,32,0.67,212763.55,197708.53
2021-04-01,Finance,Central,90,42935.47,34319.93,4.11,59,0.68,156706.58,169316.67
2023-05-01,Operations,North,65,71254.37,33446.58,3.64,48,0.93,193502.2,197354.19
2023-10-01,Customer Support,South,27,42387.76,39677.72,4.26,47,0.6,217688.77,224922.95
2022-01-01,Marketing,East,15,48910.68,19747.7,4.98,49,0.79,158242.88,148532.09
2021-09-01,Customer Support,West,20,63045.29,37209.29,4.15,43,0.62,184479.01,189478.53
2023-07-01,Customer Support,South,53,19342.41,34127.67,3.63,56,0.68,104877.98,107721.58
2021-07-01,Customer Support,South,84,54722.72,27584.38,3.49,51,0.72,205423.57,220427.37
2021-04-01,Customer Support,North,18,52388.77,56726.72,5.0,51,0.64,165335.9,151761.64
2022-07-01,Marketing,Central,10,43023.85,18123.22,4.7,48,0.61,232013.14,248804.65
2023-06-01,Marketing,Central,46,45136.21,27575.4,3.56,49,0.72,170794.36,152462.53
2023-07-01,Customer Support,East,21,37323.8,21048.32,3.52,61,0.78,276801.38,294616.58
2023-11-01,Operations,North,99,35573.35,33383.69,4.61,36,0.88,205650.1,206392.8
2022-09-01,Customer Support,Central,46,43778.44,47064.09,4.98,53,0.72,233703.16,229071.41
2023-07-01,Marketing,West,14,35062.03,44324.8,3.93,42,0.71,183908.42,170368.58
2022-07-01,Finance,North,50,57653.07,3720.99,3.45,50,0.6,225605.28,207216.57
2023-07-01,Customer Support,North,88,39211.15,45792.19,3.46,48,0.82,229290.42,218664.58
2023-08-01,Customer Support,Central,53,61977.18,25001.36,4.59,48,0.87,144333.22,129139.85
2021-02-01,Customer Support,South,13,35803.19,23007.78,4.21,51,0.6,136461.91,129204.09
2021-10-01,Customer Support,North,83,30675.71,31493.77,4.27,37,0.6,115573.65,125522.53
2021-02-01,Sales,South,43,46713.15,27143.26,3.39,50,0.9,242605.8,255663.25
2021-02-01,Customer Support,East,6,32637.22,26625.86,3.26,49,0.7,161886.9,146004.34
2022-12-01,Marketing,East,72,47944.99,22657.26,3.02,48,0.78,220279.4,208256.28
2022-05-01,Marketing,Central,56,38166.98,33209.5,4.83,42,0.83,203841.2,188269.15
2023-08-01,Sales,East,92,31083.06,42178.19,3.71,63,0.83,169143.94,157941.63
2022-04-01,Customer Support,Central,86,31275.66,31458.51,4.52,63,0.8,148565.55,139970.37
2022-04-01,Operations,Central,15,67606.25,29007.57,4.77,45,0.67,217311.54,213023.39
2023-07-01,Customer Support,South,41,60515.35,36188.38,4.2,57,0.87,182623.29,164938.26
2022-12-01,Marketing,South,94,30344.88,42676.79,3.85,60,0.8,147585.22,161744.06
2021-01-01,Finance,East,76,38106.97,31278.26,3.08,54,0.71,170830.11,157985.7
2021-11-01,Finance,South,26,72293.41,28399.86,3.67,42,0.84,113039.71,111968.12
2022-09-01,Operations,North,56,49562.18,36330.62,3.64,57,0.65,265351.29,276585.84
2021-04-01,Customer Support,West,9,44851.59,23132.36,4.13,60,0.73,228974.56,248830.17
2021-07-01,Sales,North,6,51611.09,9470.64,4.53,53,0.67,234302.16,253469.12
2023-02-01,Customer Support,North,9,53954.0,36115.23,4.42,48,0.73,220435.82,216091.82
2021-12-01,Operations,Central,36,49838.36,25814.04,4.74,50,0.79,268939.22,292716.03
2023-07-01,Operations,West,23,37960.58,24711.82,3.09,60,0.76,198624.71,213840.47
2022-05-01,Operations,Central,8,20172.67,10978.41,4.21,37,0.8,161827.03,163979.41
2023-09-01,Finance,South,91,49699.18,22525.02,3.38,49,0.71,164742.74,159944.07
2021-11-01,Customer Support,South,50,22259.03,26468.52,4.95,45,0.63,240920.57,254270.47
2023-04-01,Customer Support,West,87,42666.47,44403.66,3.82,49,0.64,134148.6,130010.41
2023-08-01,Sales,East,30,40170.84,47533.42,4.25,43,0.73,254695.85,270854.63
2021-01-01,Operations,South,54,39125.1,28186.86,3.7,43,0.75,182132.64,165189.54
