date,price,demand,competitor_price,economic_index,promotion,day_of_week,month,year,quarter,week_of_year,demand_moving_avg,price_change,demand_lag_1
2021-03-22,16.94312302,463.1885203,16.56137661,1.187179916,0,0,3,2021,1,12,458.7206603,-0.006711872,465.9673331
2021-03-23,17.27847554,451.1922464,15.73103155,1.328651382,1,1,3,2021,1,12,457.3084291,0.01979284,463.1885203
2021-03-24,16.69887448,467.8654184,16.62767133,1.209824909,0,2,3,2021,1,12,457.2521021,-0.033544687,451.1922464
2021-03-25,16.68136351,476.2370704,17.48209402,1.098978762,0,3,3,2021,1,12,460.2502662,-0.001048632,467.8654184
2021-03-26,17.54642634,459.4348054,17.59466198,0.874340944,1,4,3,2021,1,12,460.8274604,0.051858041,476.2370704
2021-03-27,16.61549565,468.874292,15.19286143,1.200851428,0,5,3,2021,1,12,464.6799551,-0.053055288,459.4348054
2021-03-28,17.50689537,464.4142751,17.29733654,1.255729033,0,6,3,2021,1,12,464.4580897,0.053648699,468.874292
2021-03-29,17.3895787,450.168043,18.11613132,1.360954435,0,0,3,2021,1,13,462.5980215,-0.006701169,464.4142751
2021-03-30,16.28062491,488.2636226,14.84173238,1.231685305,0,1,3,2021,1,13,467.8939324,-0.063771171,450.168043
2021-03-31,16.7906961,460.3786256,15.31260169,1.328413826,0,2,3,2021,1,13,466.8243906,0.031329952,488.2636226
2021-04-01,17.71319168,466.973587,17.25477925,1.182828668,0,3,4,2021,2,13,465.5010358,0.054940878,460.3786256
2021-04-02,16.61292446,473.5417589,15.59941634,1.194594935,0,4,4,2021,2,13,467.5163149,-0.062115695,466.973587
2021-04-03,16.85939015,463.1552399,18.32541795,1.333826411,1,5,4,2021,2,13,466.6993074,0.01483578,473.5417589
2021-04-04,17.31142554,468.2909493,17.59306029,0.982055404,0,6,4,2021,2,13,467.253118,0.026812084,463.1552399
2021-04-05,17.46161367,463.8603092,16.71888532,1.229921245,0,0,4,2021,2,14,469.2091561,0.008675665,468.2909493
2021-04-06,16.93439538,449.7899461,17.6279494,1.188726737,0,1,4,2021,2,14,463.7129166,-0.030192987,463.8603092
2021-04-07,16.75238165,461.4799,16.3333344,1.364884003,0,2,4,2021,2,14,463.8702415,-0.010748168,449.7899461
2021-04-08,17.75402134,453.5932166,16.447736,1.176098263,0,3,4,2021,2,14,461.95876,0.059790883,461.4799
2021-04-09,17.90471568,454.270186,16.96375923,1.280681399,0,4,4,2021,2,14,459.2056782,0.008487899,453.5932166
2021-04-10,17.51785596,447.7023741,18.01798123,1.321274609,0,5,4,2021,2,14,456.9981259,-0.021606583,454.270186
2021-04-11,17.06498043,474.1896831,15.53553533,1.079963323,0,6,4,2021,2,14,457.8408021,-0.025852224,447.7023741
2021-04-12,16.61281777,481.1227429,15.85756266,1.215385901,0,0,4,2021,2,15,460.3068641,-0.026496524,474.1896831
2021-04-13,16.59709387,474.8762209,15.62885751,1.186259299,1,1,4,2021,2,15,463.8906177,-0.000946492,481.1227429
2021-04-14,17.26967588,474.3514301,16.23741592,1.324152277,0,2,4,2021,2,15,465.7294077,0.040524083,474.8762209
2021-04-15,17.21445896,458.3868356,17.84369017,1.297131146,0,3,4,2021,2,15,466.4142104,-0.003197333,474.3514301
2021-04-16,17.70363923,452.9337843,18.85726826,1.206402769,0,4,4,2021,2,15,466.2232958,0.028416825,458.3868356
2021-04-17,17.32638472,453.3039367,18.0744223,1.125082177,0,5,4,2021,2,15,467.0235191,-0.021309433,452.9337843
2021-04-18,16.24867933,472.824281,16.72225624,1.333737662,0,6,4,2021,2,15,466.8284616,-0.062200246,453.3039367
2021-04-19,17.52599339,462.171109,18.98573959,1.223257725,0,0,4,2021,2,16,464.1210854,0.078610331,472.824281
2021-04-20,16.50152972,464.1521199,15.04408947,1.068285356,1,1,4,2021,2,16,462.5890709,-0.058453957,462.171109
2021-04-21,16.80985506,476.233863,15.69194284,1.076984982,0,2,4,2021,2,16,462.8579899,0.018684652,464.1521199
2021-04-22,17.12896137,465.634058,16.83573704,1.274086375,0,3,4,2021,2,16,463.8933074,0.018983287,476.233863
2021-04-23,18.00445498,448.7165335,17.54516725,1.102842423,0,4,4,2021,2,16,463.290843,0.051111891,465.634058
2021-04-24,18.56507919,447.3849731,18.2608035,1.416487802,0,5,4,2021,2,16,462.4452768,0.031138083,448.7165335
2021-04-25,17.31771799,467.1430165,16.30101175,1.136916034,0,6,4,2021,2,16,461.6336676,-0.067188575,447.3849731
2021-04-26,16.9277315,472.5807081,15.74110875,1.230687,0,0,4,2021,2,17,463.1207532,-0.022519508,467.1430165
2021-04-27,17.29229157,465.7458972,17.32408603,1.246734279,0,1,4,2021,2,17,463.3484356,0.021536262,472.5807081
2021-04-28,17.47530956,478.1695644,18.97137964,1.157985318,0,2,4,2021,2,17,463.6249644,0.010583791,465.7458972
2021-04-29,16.87832373,478.4205106,16.51364885,1.007040399,0,3,4,2021,2,17,465.4516005,-0.034161674,478.1695644
2021-04-30,17.94416972,461.0345655,16.30534024,1.250212622,0,4,4,2021,2,17,467.2113193,0.063148806,478.4205106
2021-05-01,17.17023479,451.9892435,17.87822313,1.155899123,0,5,5,2021,2,17,467.8690723,-0.043130161,461.0345655
2021-05-02,17.31343305,446.4385266,16.59009481,1.242976975,0,6,5,2021,2,17,464.911288,0.008339913,451.9892435
2021-05-03,17.40761015,455.0712212,16.52015281,1.219190037,0,0,5,2021,2,18,462.4099327,0.005439539,446.4385266
2021-05-04,17.29624978,466.9096817,16.68831428,1.257852277,0,1,5,2021,2,18,462.5761876,-0.006397223,455.0712212
2021-05-05,17.51645444,476.4168907,18.30054532,1.387810174,0,2,5,2021,2,18,462.3258057,0.012731353,466.9096817
2021-05-06,16.80060173,465.7762439,17.87187324,1.177104871,0,3,5,2021,2,18,460.5194819,-0.040867443,476.4168907
2021-05-07,16.84303497,472.9471246,17.13966126,1.184938717,0,4,5,2021,2,18,462.221276,0.002525698,465.7762439
2021-05-08,16.58577646,459.9616081,15.99691092,1.065343462,0,5,5,2021,2,18,463.3601853,-0.015273881,472.9471246
2021-05-09,17.36997875,464.5880661,16.71158094,1.212504807,0,6,5,2021,2,18,465.9529766,0.047281614,459.9616081
2021-05-10,17.55477422,465.5348838,16.2357378,1.273110211,0,0,5,2021,2,19,467.4477856,0.010638785,464.5880661
2021-05-11,17.40996979,438.0925332,18.91872143,1.183873735,0,1,5,2021,2,19,463.33105,-0.00824872,465.5348838
2021-05-12,18.03480264,450.4912875,18.533066,1.273966282,0,2,5,2021,2,19,459.6273925,0.03588937,438.0925332
2021-05-13,17.21192307,468.0966721,15.58358778,1.21467239,0,3,5,2021,2,19,459.9588822,-0.045627312,450.4912875
2021-05-14,17.56694392,459.4270787,18.13740266,1.102296629,0,4,5,2021,2,19,458.0274471,0.020626449,468.0966721
2021-05-15,16.70525764,448.8817499,16.5286945,1.263821769,0,5,5,2021,2,19,456.4446102,-0.049051576,459.4270787
2021-05-16,17.07677158,434.5424284,18.69072446,1.212140059,0,6,5,2021,2,19,452.1523762,0.022239343,448.8817499
2021-05-17,17.63797732,452.2323911,18.76352306,1.245099064,0,0,5,2021,2,20,450.2520201,0.03286369,434.5424284
2021-05-18,17.73531523,454.5384866,16.56945149,1.176228304,0,1,5,2021,2,20,452.601442,0.005518655,452.2323911
2021-05-19,17.1850001,449.0157896,17.94152202,1.16748305,0,2,5,2021,2,20,452.3906566,-0.03102934,454.5384866
2021-05-20,17.31806177,458.4679313,17.26806801,1.248864393,0,3,5,2021,2,20,451.0151222,0.007742896,449.0157896
2021-05-21,16.61745538,465.4496298,15.57735277,1.210163331,0,4,5,2021,2,20,451.8754867,-0.040455243,458.4679313
2021-05-22,17.22105596,463.9185631,17.90555818,1.405751157,0,5,5,2021,2,20,454.0236028,0.036323286,465.4496298
2021-05-23,17.86858221,430.2570924,18.03793198,1.313296394,0,6,5,2021,2,20,453.411412,0.037600844,463.9185631
2021-05-24,17.73544906,441.1796137,16.06964303,1.288023778,0,0,5,2021,2,21,451.8324438,-0.007450683,430.2570924
2021-05-25,17.72326517,451.175977,18.2428686,1.215875282,0,1,5,2021,2,21,451.3520853,-0.000686979,441.1796137
2021-05-26,17.52352856,460.7797458,17.99661858,1.031121027,0,2,5,2021,2,21,453.0326504,-0.011269741,451.175977
2021-05-27,17.52849999,459.7609402,16.28076934,1.15306389,0,3,5,2021,2,21,453.217366,0.0002837,460.7797458
2021-05-28,17.22174533,460.954837,16.70160635,1.169194047,0,4,5,2021,2,21,452.5752527,-0.017500337,459.7609402
2021-05-29,17.92886176,448.6984681,18.23687592,1.206524964,0,5,5,2021,2,21,450.4009535,0.04105951,460.954837
2021-05-30,17.81807302,449.6406836,16.5308349,1.230787462,1,6,5,2021,2,21,453.1700379,-0.006179351,448.6984681
2021-05-31,17.88232539,445.1412315,19.14382823,1.299830919,1,0,5,2021,2,22,453.7359833,0.003606022,449.6406836
2021-06-01,17.40261128,462.3321521,15.75801594,1.261637988,0,1,6,2021,2,22,455.3297226,-0.02682616,445.1412315
2021-06-02,16.61884605,449.1896199,15.29876928,1.350343761,0,2,6,2021,2,22,453.6739903,-0.045037219,462.3321521
2021-06-03,18.2745514,458.4401778,16.87145663,1.203333255,0,3,6,2021,2,22,453.48531,0.099628177,449.1896199
2021-06-04,17.51757504,455.6254294,17.61604878,1.260339757,0,4,6,2021,2,22,452.723966,-0.041422432,458.4401778
2021-06-05,17.35717815,453.7190139,17.77414621,1.269107895,0,5,6,2021,2,22,453.4411869,-0.009156341,455.6254294
2021-06-06,18.16742349,443.370088,17.81766715,1.259396111,0,6,6,2021,2,22,452.5453875,0.046680707,453.7190139
2021-06-07,17.65733355,438.7495731,16.91101748,1.363112517,0,0,6,2021,2,23,451.6322935,-0.028077176,443.370088
2021-06-08,18.41649365,441.8484108,19.55580195,1.315400935,0,1,6,2021,2,23,448.7060447,0.04299404,438.7495731
2021-06-09,18.2287356,445.7778116,16.65481547,1.10318319,0,2,6,2021,2,23,448.2186435,-0.010195103,441.8484108
2021-06-10,18.2962377,424.8626901,17.49227124,1.223790412,0,3,6,2021,2,23,443.4218596,0.00370306,445.7778116
2021-06-11,17.30620041,451.3405507,15.71096878,1.233926164,0,4,6,2021,2,23,442.809734,-0.054111523,424.8626901
2021-06-12,18.63037173,455.7462287,16.81909023,1.450577649,0,5,6,2021,2,23,443.0993361,0.076514271,451.3405507
2021-06-13,18.19073402,454.1808662,17.65730852,1.202544434,0,6,6,2021,2,23,444.643733,-0.023597903,455.7462287
2021-06-14,17.91165793,444.7482941,16.8184151,1.137375172,0,0,6,2021,2,24,445.5006932,-0.015341662,454.1808662
2021-06-15,18.20464829,448.5194988,17.36128466,1.279556115,0,1,6,2021,2,24,446.4537057,0.016357523,444.7482941
2021-06-16,17.28195475,446.9051497,18.3912736,1.285522154,0,2,6,2021,2,24,446.614754,-0.050684502,448.5194988
2021-06-17,18.41196868,448.1059898,17.1709287,1.228546306,0,3,6,2021,2,24,449.9352254,0.065386928,446.9051497
2021-06-18,17.73096876,465.2245899,18.72473057,1.213997502,1,4,6,2021,2,24,451.9186596,-0.036986807,448.1059898
2021-06-19,17.60776455,459.9231309,18.22421458,1.331014008,0,5,6,2021,2,24,452.5153599,-0.006948532,465.2245899
2021-06-20,17.56178874,455.4730637,16.95220333,1.150863807,0,6,6,2021,2,24,452.6999596,-0.00261111,459.9231309
2021-06-21,18.91859502,438.3478355,19.09475039,1.202228298,0,0,6,2021,2,25,451.7856083,0.077259003,455.4730637
2021-06-22,18.08730581,454.7266146,17.88630379,1.184208656,0,1,6,2021,2,25,452.6723392,-0.043940325,438.3478355
2021-06-23,19.20888241,424.543191,17.78126027,1.345913112,0,2,6,2021,2,25,449.4777736,0.062009047,454.7266146
2021-06-24,18.21458336,443.6510548,19.69792556,1.265173083,0,3,6,2021,2,25,448.8413543,-0.051762462,424.543191
2021-06-25,17.66964515,454.5260579,17.91567011,1.130224263,0,4,6,2021,2,25,447.3129926,-0.029917687,443.6510548
2021-06-26,18.00626636,454.1982504,19.37560707,1.140373043,0,5,6,2021,2,25,446.4951526,0.019050819,454.5260579
2021-06-27,19.2239931,447.190996,20.46904083,1.424265205,0,6,6,2021,2,25,445.312,0.067627942,454.1982504
2021-06-28,18.57004091,446.4955198,17.00932526,1.345345477,0,0,6,2021,2,26,446.4759549,-0.034017501,447.190996
2021-06-29,18.41608271,442.1436177,17.33789718,1.321278741,0,1,6,2021,2,26,444.6783839,-0.008290676,446.4955198
2021-06-30,18.81279506,447.2795004,17.47806907,1.238448416,0,2,6,2021,2,26,447.9264281,0.021541625,442.1436177
2021-07-01,19.02654963,431.0833724,20.28526827,1.388171056,0,3,7,2021,3,26,446.1310449,0.011362191,447.2795004
2021-07-02,19.37753214,430.1899011,20.78219637,1.127083264,0,4,7,2021,3,26,442.6544511,0.018446987,431.0833724
2021-07-03,19.58654831,437.9871404,19.69612137,1.312820504,0,5,7,2021,3,26,440.3385783,0.010786522,430.1899011
2021-07-04,18.7261611,443.1805129,17.24371606,1.193296412,0,6,7,2021,3,26,439.7656521,-0.043927455,437.9871404
2021-07-05,18.28703828,425.1634205,16.95433971,1.21283444,0,0,7,2021,3,27,436.7182094,-0.023449698,443.1805129
2021-07-06,18.78760535,445.2422461,19.96577162,1.310402709,1,1,7,2021,3,27,437.1608705,0.02737278,425.1634205
2021-07-07,19.16900217,446.28376,20.8144315,1.223568042,0,2,7,2021,3,27,437.0186219,0.020300449,445.2422461
2021-07-08,18.60174364,440.3912361,17.48368838,1.194553816,0,3,7,2021,3,27,438.3483167,-0.029592491,446.28376
2021-07-09,18.65003497,464.4372649,16.82657471,1.188608048,0,4,7,2021,3,27,443.2407973,0.002596065,440.3912361
2021-07-10,19.34570675,430.1535222,18.69163964,1.039589248,0,5,7,2021,3,27,442.121709,0.037301366,464.4372649
2021-07-11,19.1948929,433.8933697,17.39249011,1.314644194,0,6,7,2021,3,27,440.7949742,-0.007795727,430.1535222
2021-07-12,19.28121652,432.8879311,20.54596759,1.137760835,0,0,7,2021,3,28,441.8984757,0.004497218,433.8933697
2021-07-13,18.93135074,437.5907172,18.89921385,1.424364793,0,1,7,2021,3,28,440.8054002,-0.018145421,432.8879311
2021-07-14,19.24134856,433.2787168,19.7872671,1.209862607,0,2,7,2021,3,28,438.9475369,0.016374839,437.5907172
2021-07-15,18.94054166,423.7639608,18.60523678,1.369667852,0,3,7,2021,3,28,436.5722118,-0.015633359,433.2787168
2021-07-16,19.89401416,427.3600028,19.27931915,1.057920779,0,4,7,2021,3,28,431.2754601,0.050340297,423.7639608
2021-07-17,20.01293234,431.0141947,18.90101547,1.312072195,0,5,7,2021,3,28,431.3984133,0.005977586,427.3600028
2021-07-18,18.61873102,451.0053703,19.62612556,1.337879476,1,6,7,2021,3,28,433.8429848,-0.06966502,431.0141947
2021-07-19,19.12369986,457.9742229,19.87161852,1.369480276,1,0,7,2021,3,29,437.4267408,0.02712155,451.0053703
2021-07-20,18.88692257,450.2461539,18.36084239,1.086420045,1,1,7,2021,3,29,439.2346603,-0.012381354,457.9742229
2021-07-21,19.35699717,426.541753,18.66446627,1.169052069,0,2,7,2021,3,29,438.2722369,0.024888893,450.2461539
2021-07-22,19.68719056,425.4397544,17.72336526,1.297074938,0,3,7,2021,3,29,438.511636,0.01705809,426.541753
2021-07-23,19.05105425,433.7373029,17.38809584,1.25436815,0,4,7,2021,3,29,439.4226789,-0.032312194,425.4397544
2021-07-24,19.36196957,451.3724498,19.83926352,1.268959927,0,5,7,2021,3,29,442.331001,0.016320111,433.7373029
2021-07-25,19.36798712,431.5921837,19.42456996,1.203695312,0,6,7,2021,3,29,439.5576886,0.000310792,451.3724498
2021-07-26,20.02069789,416.4562585,19.75964082,1.394903844,1,0,7,2021,3,30,433.6265509,0.033700496,431.5921837
2021-07-27,19.99885528,424.57606,21.30878927,1.500770537,0,1,7,2021,3,30,429.9593946,-0.001091001,416.4562585
2021-07-28,19.65044206,438.6465744,19.66576235,1.250421995,0,2,7,2021,3,30,431.6886548,-0.017421658,424.57606
2021-07-29,20.14684621,435.2383552,19.6814282,1.285466137,1,3,7,2021,3,30,433.0884549,0.025261729,438.6465744
2021-07-30,19.83220624,427.6537964,18.48859945,1.245848397,1,4,7,2021,3,30,432.2193826,-0.015617331,435.2383552
2021-07-31,20.01680319,435.309798,21.30063294,1.368729372,0,5,7,2021,3,30,429.924718,0.009307938,427.6537964
2021-08-01,21.03640359,400.3874725,21.35720139,1.323335671,0,6,8,2021,3,30,425.4669022,0.050937225,435.309798
2021-08-02,20.91690559,424.4954046,19.21201031,1.133885995,0,0,8,2021,3,31,426.6153516,-0.005680534,400.3874725
2021-08-03,19.6438211,438.1687095,20.22880779,1.179353861,0,1,8,2021,3,31,428.5571587,-0.060863902,424.4954046
2021-08-04,20.75534211,415.4138409,20.44430565,1.139794393,0,2,8,2021,3,31,425.2381967,0.056583748,438.1687095
2021-08-05,20.79295434,414.9281641,22.08788225,1.510306316,0,3,8,2021,3,31,422.3367409,0.001812171,415.4138409
2021-08-06,19.85980901,409.0288552,21.52372179,1.304455271,0,4,8,2021,3,31,419.676035,-0.044877958,414.9281641
2021-08-07,20.88990698,438.1767976,21.30965128,1.18145548,0,5,8,2021,3,31,420.0856063,0.051868473,409.0288552
2021-08-08,21.29594304,412.7800611,22.28242572,1.173568908,0,6,8,2021,3,31,421.8559761,0.019436949,438.1767976
2021-08-09,20.01203355,428.5444757,18.23732978,1.32174725,0,0,8,2021,3,32,422.4344148,-0.060288924,412.7800611
2021-08-10,20.16074193,431.1615317,20.40370086,1.331816147,0,1,8,2021,3,32,421.4333895,0.007430948,428.5444757
2021-08-11,21.17435858,434.9057941,22.25569063,1.321234914,1,2,8,2021,3,32,424.2179542,0.050276753,431.1615317
2021-08-12,20.84714576,419.6120244,20.83364578,1.198968417,0,3,8,2021,3,32,424.8870771,-0.015453257,434.9057941
2021-08-13,21.03283095,414.5570993,21.42635559,1.272208527,0,4,8,2021,3,32,425.6768262,0.008906984,419.6120244
2021-08-14,20.97289528,421.7095814,22.64631499,1.252815682,0,5,8,2021,3,32,423.3243668,-0.002849624,414.5570993
2021-08-15,21.04325843,432.1947403,19.77266468,1.148198145,0,6,8,2021,3,32,426.0978924,0.003354956,421.7095814
2021-08-16,20.22977495,421.4455078,18.6042984,1.149274808,0,0,8,2021,3,33,425.0837541,-0.038657677,432.1947403
2021-08-17,21.46155003,407.1645857,22.27985151,1.283220707,0,1,8,2021,3,33,421.655619,0.060889213,421.4455078
2021-08-18,21.56733487,400.5007445,22.95993297,1.261769321,0,2,8,2021,3,33,416.7406119,0.00492904,407.1645857
2021-08-19,20.91225074,406.6938022,22.37815848,1.297559394,0,3,8,2021,3,33,414.8951516,-0.030373903,400.5007445
2021-08-20,21.04936043,426.5872486,21.64566564,1.321426536,1,4,8,2021,3,33,416.6137443,0.006556429,406.6938022
2021-08-21,20.34943362,417.9579132,21.70557448,1.392362505,0,5,8,2021,3,33,416.0777917,-0.03325169,426.5872486
2021-08-22,21.41572805,409.4777624,22.27520206,1.164933814,0,6,8,2021,3,33,412.8325092,0.052399219,417.9579132
2021-08-23,21.48795677,407.7515477,19.71467137,1.305647882,1,0,8,2021,3,34,410.8762292,0.003372695,409.4777624
2021-08-24,21.2138633,416.8506554,22.32565433,1.317644154,0,1,8,2021,3,34,412.2599534,-0.012755678,407.7515477
2021-08-25,21.84985902,410.1433053,20.4486699,1.211611241,0,2,8,2021,3,34,413.6374621,0.029980193,416.8506554
2021-08-26,21.16304946,412.9573603,20.04821956,1.255110611,0,3,8,2021,3,34,414.5322561,-0.031433134,410.1433053
2021-08-27,21.65446854,426.4407543,21.19821161,1.214368447,0,4,8,2021,3,34,414.5113284,0.023220618,412.9573603
2021-08-28,20.90407228,431.7947499,20.12881159,1.453983351,0,5,8,2021,3,34,416.4880193,-0.034653183,426.4407543
2021-08-29,21.44351832,397.3314043,20.67863547,1.253709591,0,6,8,2021,3,34,414.7528253,0.025805787,431.7947499
2021-08-30,21.40914806,416.5928484,19.9929737,1.288474843,0,0,8,2021,3,35,416.0158683,-0.001602827,397.3314043
2021-08-31,21.64964068,404.0584817,20.75711713,1.217025913,1,1,8,2021,3,35,414.1884149,0.011233171,416.5928484
2021-09-01,21.39250548,410.3421196,19.33738134,1.195560896,0,2,9,2021,3,35,414.2168169,-0.011877112,404.0584817
2021-09-02,21.55142562,414.8338845,21.43466408,1.113424096,0,3,9,2021,3,35,414.4848918,0.007428777,410.3421196
2021-09-03,22.06967939,406.7329334,23.25522266,1.353711235,0,4,9,2021,3,35,411.6694888,0.024047308,414.8338845
2021-09-04,21.47735874,413.835877,23.03338208,1.320668132,0,5,9,2021,3,35,409.1039356,-0.026838661,406.7329334
2021-09-05,20.93111888,420.7009749,22.27250453,1.213814748,0,6,9,2021,3,35,412.4424456,-0.025433289,413.835877
2021-09-06,22.64743792,408.0435054,22.2690342,1.153987412,0,0,9,2021,3,36,411.2211109,0.081998438,420.7009749
2021-09-07,22.50117409,399.0680293,23.53814737,1.262115265,0,1,9,2021,3,36,410.5081892,-0.006458295,408.0435054
2021-09-08,21.20167,405.4485402,20.30225604,1.194454742,0,2,9,2021,3,36,409.8091064,-0.057752724,399.0680293
2021-09-09,22.22955354,391.9099882,20.25362397,1.222120176,0,3,9,2021,3,36,406.5342641,0.048481253,405.4485402
2021-09-10,21.66964542,400.2726121,22.43229353,1.118068448,0,4,9,2021,3,36,405.611361,-0.025187556,391.9099882
2021-09-11,22.08883547,426.0411042,22.74618227,1.266231411,0,5,9,2021,3,36,407.3549649,0.019344574,400.2726121
2021-09-12,22.13968002,397.950052,23.47527567,1.268324783,0,6,9,2021,3,36,404.1048331,0.002301821,426.0411042
2021-09-13,21.9103484,394.7861933,22.41913389,1.354196761,0,0,9,2021,3,37,402.2109313,-0.010358398,397.950052
2021-09-14,21.67015345,410.8228279,20.18311122,1.229750326,0,1,9,2021,3,37,403.8901883,-0.010962626,394.7861933
2021-09-15,21.75074086,405.818927,23.28704959,1.211568245,0,2,9,2021,3,37,403.9431007,0.00371882,410.8228279
2021-09-16,21.67137327,405.0648235,22.2229218,1.089348416,0,3,9,2021,3,37,405.8223629,-0.00364896,405.818927
2021-09-17,21.74649044,420.4363658,23.08437672,1.355220607,0,4,9,2021,3,37,408.7028991,0.003466194,405.0648235
2021-09-18,22.16121107,409.4637105,23.37612022,1.334506834,0,5,9,2021,3,37,406.3347,0.019070693,420.4363658
2021-09-19,21.86877726,399.8342408,20.98468595,1.248198377,0,6,9,2021,3,37,406.6038698,-0.013195751,409.4637105
2021-09-20,22.59899081,396.9373287,20.67605613,1.112501437,0,0,9,2021,3,38,406.9111749,0.03339069,399.8342408
2021-09-21,23.03233815,393.6879117,21.54216618,1.124071849,1,1,9,2021,3,38,404.4633297,0.019175517,396.9373287
